测点,X,Y,Z
3585,-155,115,-887.5329333
3586,-150,115,-888.0596341
3587,-145,115,-888.5189355
3588,-140,115,-888.9073641
3589,-135,115,-889.2231051
3590,-130,115,-889.4677001
3591,-125,115,-889.6467726
3592,-120,115,-889.7690588
3593,-115,115,-889.8449159
3594,-110,115,-889.8847682
3595,-105,115,-889.8984534
3596,-100,115,-889.8956512
3597,-95,115,-889.8828239
3598,-90,115,-889.8653772
3599,-85,115,-889.8479981
3600,-80,115,-889.834817
3601,-75,115,-889.8301258
3602,-70,115,-889.8393472
3603,-65,115,-889.8691034
3604,-60,115,-889.9275133
3605,-55,115,-890.0242426
3606,-50,115,-890.1701839
3607,-45,115,-890.3765682
3608,-40,115,-890.6533253
3609,-35,115,-891.0071817
3610,-30,115,-891.4407427
3611,-25,115,-891.9534257
3612,-20,115,-892.5442004
3613,-15,115,-893.2125626
3614,-10,115,-893.9527419
3615,-5,115,-894.7539169
3616,0,115,-895.6008225
3617,5,115,-896.4809673
3618,10,115,-897.401441
3619,15,115,-898.3777892
3620,20,115,-899.4355165
3621,25,115,-900.6042306
3622,30,115,-901.9113867
3623,35,115,-903.3533036
3624,40,115,-904.9174983
3625,45,115,-906.5867679
3626,50,115,-908.344457
3627,55,115,-910.1803402
3628,60,115,-912.0864577
3629,65,115,-914.0478063
3630,70,115,-916.0339464
3631,75,115,-917.9998611
3632,80,115,-919.9007985
3633,85,115,-921.7152158
3634,90,115,-923.46333
3635,95,115,-925.2140179
3636,100,115,-927.0679294
3637,105,115,-929.1350721
3638,110,115,-931.5158733
3639,115,115,-934.1933536
3640,120,115,-937.009433
3641,125,115,-939.8037753
3642,130,115,-942.4620678
3643,135,115,-944.9364513
3644,140,115,-947.24303
3645,145,115,-949.4504394
3646,150,115,-951.6435281
3647,155,115,-953.8908466
3648,160,115,-956.2327272
3649,165,115,-958.6807983
3650,170,115,-961.2214428
3651,175,115,-963.8201518
3652,180,115,-966.4263583
3653,185,115,-968.9826452
3654,190,115,-971.4456111
3655,195,115,-973.8303284
3656,200,115,-976.2362081
3657,205,115,-978.7599325
3658,210,115,-981.3901069
3659,215,115,-984.0427875
3660,220,115,-986.633275
3661,225,115,-989.0603898
3662,230,115,-991.1832723
3663,235,115,-992.8996905
3664,240,115,-994.1812572
3665,245,115,-995.0942979
3666,250,115,-995.7630333
3667,255,115,-996.2964488
3668,260,115,-996.7709551
3669,265,115,-997.232277
3670,270,115,-997.7051582
3671,275,115,-998.2018878
3672,280,115,-998.7277863
3673,285,115,-999.2842893
3674,290,115,-999.8705716
3675,295,115,-1000.484393
3676,300,115,-1001.122571
3677,305,115,-1001.781279
3678,310,115,-1002.456292
3679,315,115,-1003.143188
3680,320,115,-1003.837533
3681,325,115,-1004.535046
3682,330,115,-1005.231734
3683,335,115,-1005.923989
3684,340,115,-1006.608663
3685,345,115,-1007.283108
3686,350,115,-1007.945178
3687,355,115,-1008.593221
3688,360,115,-1009.226039
3689,365,115,-1009.842836
3690,370,115,-1010.443155
3691,375,115,-1011.026813
3692,380,115,-1011.593832
3693,385,115,-1012.144379
3694,390,115,-1012.678708
3695,395,115,-1013.197116
3696,400,115,-1013.699903
3697,405,115,-1014.187352
3698,410,115,-1014.659705
3699,415,115,-1015.117159
3700,420,115,-1015.559862
3701,425,115,-1015.987917
3702,430,115,-1016.401386
3703,435,115,-1016.800307
3704,440,115,-1017.184694
3705,445,115,-1017.554557
3706,450,115,-1017.909906
3707,455,115,-1018.250765
3708,460,115,-1018.577175
3709,465,115,-1018.889206
3710,470,115,-1019.186957
3711,475,115,-1019.470561
3712,480,115,-1019.740188
3713,485,115,-1019.99605
3714,490,115,-1020.238402
3715,495,115,-1020.467547
3716,500,115,-1020.683845
3717,505,115,-1020.887717
3718,510,115,-1021.079648
3719,-200,120,-880.9014987
3720,-195,120,-881.6766949
3721,-190,120,-882.496871
3722,-185,120,-883.3370051
3723,-180,120,-884.1481273
3724,-175,120,-884.9212516
3725,-170,120,-885.6428009
3726,-165,120,-886.3146331
3727,-160,120,-886.9385206
3728,-155,120,-887.5076423
3729,-150,120,-888.0149639
3730,-145,120,-888.4589256
3731,-140,120,-888.836005
3732,-135,120,-889.1442815
3733,-130,120,-889.3850779
3734,-125,120,-889.5634536
3735,-120,120,-889.6876324
3736,-115,120,-889.7677141
3737,-110,120,-889.8137604
3738,-105,120,-889.8365017
3739,-100,120,-889.8448553
3740,-95,120,-889.8456863
3741,-90,120,-889.8447222
3742,-85,120,-889.8463027
3743,-80,120,-889.854214
3744,-75,120,-889.8726065
3745,-70,120,-889.9061876
3746,-65,120,-889.9608953
3747,-60,120,-890.0441264
3748,-55,120,-890.1646754
3749,-50,120,-890.3322606
3750,-45,120,-890.5565084
3751,-40,120,-890.8453551
3752,-35,120,-891.2034663
3753,-30,120,-891.6316897
3754,-25,120,-892.1284389
3755,-20,120,-892.6926681
3756,-15,120,-893.3245559
3757,-10,120,-894.0227276
3758,-5,120,-894.7819928
3759,0,120,-895.5983514
3760,5,120,-896.4684731
3761,10,120,-897.3951936
3762,15,120,-898.3906592
3763,20,120,-899.4667411
3764,25,120,-900.6381062
3765,30,120,-901.9188772
3766,35,120,-903.3060644
3767,40,120,-904.7822658
3768,45,120,-906.3332037
3769,50,120,-907.9473261
3770,55,120,-909.6182393
3771,60,120,-911.3414597
3772,65,120,-913.1060472
3773,70,120,-914.8869246
3774,75,120,-916.6460698
3775,80,120,-918.3469398
3776,85,120,-919.9762106
3777,90,120,-921.5647107
3778,95,120,-923.1978135
3779,100,120,-925.0118769
3780,105,120,-927.1154967
3781,110,120,-929.6136791
3782,115,120,-932.4165341
3783,120,120,-935.3365153
3784,125,120,-938.1823869
3785,130,120,-940.8248933
3786,135,120,-943.2136365
3787,140,120,-945.3861882
3788,145,120,-947.43207
3789,150,120,-949.4605626
3790,155,120,-951.5533984
3791,160,120,-953.7493698
3792,165,120,-956.0517591
3793,170,120,-958.4378676
3794,175,120,-960.8699147
3795,180,120,-963.3066426
3796,185,120,-965.7184767
3797,190,120,-968.112401
3798,195,120,-970.5559796
3799,200,120,-973.1500885
3800,205,120,-975.9855363
3801,210,120,-978.9902685
3802,215,120,-982.0318701
3803,220,120,-985.0378535
3804,225,120,-987.897383
3805,230,120,-990.3917771
3806,235,120,-992.3005608
3807,240,120,-993.5770955
3808,245,120,-994.3714239
3809,250,120,-994.906707
3810,255,120,-995.3416021
3811,260,120,-995.760273
3812,265,120,-996.2007753
3813,270,120,-996.677927
3814,275,120,-997.1960948
3815,280,120,-997.7551573
3816,285,120,-998.3529916
3817,290,120,-998.9864123
3818,295,120,-999.6515059
3819,300,120,-1000.343779
3820,305,120,-1001.058287
3821,310,120,-1001.789796
3822,315,120,-1002.532964
3823,320,120,-1003.282532
3824,325,120,-1004.033497
3825,330,120,-1004.78126
3826,335,120,-1005.521732
3827,340,120,-1006.25141
3828,345,120,-1006.967407
3829,350,120,-1007.667458
3830,355,120,-1008.349884
3831,360,120,-1009.013549
3832,365,120,-1009.657783
3833,370,120,-1010.282307
3834,375,120,-1010.887146
3835,380,120,-1011.472552
3836,385,120,-1012.038925
3837,390,120,-1012.586751
3838,395,120,-1013.116546
3839,400,120,-1013.628823
3840,405,120,-1014.124055
3841,410,120,-1014.602663
3842,415,120,-1015.065007
3843,420,120,-1015.511388
3844,425,120,-1015.942046
3845,430,120,-1016.357175
3846,435,120,-1016.756932
3847,440,120,-1017.141446
3848,445,120,-1017.510834
3849,450,120,-1017.865207
3850,455,120,-1018.204681
3851,460,120,-1018.529386
3852,465,120,-1018.839467
3853,470,120,-1019.135092
3854,475,120,-1019.41645
3855,480,120,-1019.683753
3856,485,120,-1019.93724
3857,490,120,-1020.177182
3858,495,120,-1020.403884
3859,500,120,-1020.617703
3860,505,120,-1020.819056
3861,510,120,-1021.008433
3862,-200,125,-880.9975829
3863,-195,125,-881.7611216
3864,-190,125,-882.5674992
3865,-185,125,-883.3930174
3866,-180,125,-884.1941635
3867,-175,125,-884.9511939
3868,-170,125,-885.6560191
3869,-165,125,-886.3035087
3870,-160,125,-886.9037012
3871,-155,125,-887.4499267
3872,-150,125,-887.93846
3873,-145,125,-888.3679047
3874,-140,125,-888.7346842
3875,-135,125,-889.03684
3876,-130,125,-889.2754072
3877,-125,125,-889.4548531
3878,-120,125,-889.5827253
3879,-115,125,-889.668592
3880,-110,125,-889.7223071
3881,-105,125,-889.7547438
3882,-100,125,-889.7748587
3883,-95,125,-889.7899438
3884,-90,125,-889.805657
3885,-85,125,-889.8262947
3886,-80,125,-889.8555638
3887,-75,125,-889.8970918
3888,-70,125,-889.955136
3889,-65,125,-890.0350442
3890,-60,125,-890.1434595
3891,-55,125,-890.2882244
3892,-50,125,-890.4778443
3893,-45,125,-890.7204091
3894,-40,125,-891.0222211
3895,-35,125,-891.3866927
3896,-30,125,-891.814297
3897,-25,125,-892.3041807
3898,-20,125,-892.8562568
3899,-15,125,-893.4718607
3900,-10,125,-894.152242
3901,-5,125,-894.8965354
3902,0,125,-895.7072655
3903,5,125,-896.5852101
3904,10,125,-897.5335357
3905,15,125,-898.5545065
3906,20,125,-899.6538985
3907,25,125,-900.8347494
3908,30,125,-902.0951473
3909,35,125,-903.4338174
3910,40,125,-904.8309863
3911,45,125,-906.2754116
3912,50,125,-907.7599926
3913,55,125,-909.2825151
3914,60,125,-910.8420431
3915,65,125,-912.4317178
3916,70,125,-914.0326296
3917,75,125,-915.6154836
3918,80,125,-917.1536661
3919,85,125,-918.6435956
3920,90,125,-920.125366
3921,95,125,-921.6919405
3922,100,125,-923.4852726
3923,105,125,-925.6326366
3924,110,125,-928.162811
3925,115,125,-930.9931765
3926,120,125,-933.9092771
3927,125,125,-936.6978815
3928,130,125,-939.2192704
3929,135,125,-941.4360677
3930,140,125,-943.4234595
3931,145,125,-945.2890407
3932,150,125,-947.1739894
3933,155,125,-949.1572908
3934,160,125,-951.2663331
3935,165,125,-953.490577
3936,170,125,-955.7979545
3937,175,125,-958.1483982
3938,180,125,-960.5100784
3939,185,125,-962.8779517
3940,190,125,-965.2776966
3941,195,125,-967.7808172
3942,200,125,-970.482966
3943,205,125,-973.4318505
3944,210,125,-976.5970205
3945,215,125,-979.8707813
3946,220,125,-983.2142213
3947,225,125,-986.550037
3948,230,125,-989.5525045
3949,235,125,-991.7228321
3950,240,125,-992.8974157
3951,245,125,-993.4505583
3952,250,125,-993.7982098
3953,255,125,-994.1350468
3954,260,125,-994.5216636
3955,265,125,-994.9706324
3956,270,125,-995.4793845
3957,275,125,-996.0423089
3958,280,125,-996.6539524
3959,285,125,-997.3093888
3960,290,125,-998.0038631
3961,295,125,-998.7324078
3962,300,125,-999.4896363
3963,305,125,-1000.269731
3964,310,125,-1001.066577
3965,315,125,-1001.873969
3966,320,125,-1002.685842
3967,325,125,-1003.496486
3968,330,125,-1004.300711
3969,335,125,-1005.093975
3970,340,125,-1005.872459
3971,345,125,-1006.633099
3972,350,125,-1007.373573
3973,355,125,-1008.092263
3974,360,125,-1008.788178
3975,365,125,-1009.460864
3976,370,125,-1010.110306
3977,375,125,-1010.73682
3978,380,125,-1011.340955
3979,385,125,-1011.923406
3980,390,125,-1012.484935
3981,395,125,-1013.026318
3982,400,125,-1013.548296
3983,405,125,-1014.05155
3984,410,125,-1014.536685
3985,415,125,-1015.004225
3986,420,125,-1015.454615
3987,425,125,-1015.888226
3988,430,125,-1016.305372
3989,435,125,-1016.706322
3990,440,125,-1017.091309
3991,445,125,-1017.460549
3992,450,125,-1017.814245
3993,455,125,-1018.152606
3994,460,125,-1018.475842
3995,465,125,-1018.784178
3996,470,125,-1019.077847
3997,475,125,-1019.357096
3998,480,125,-1019.622182
3999,485,125,-1019.873372
4000,490,125,-1020.110946
4001,495,125,-1020.335208
4002,500,125,-1020.5465
4003,505,125,-1020.74523
4004,510,125,-1020.931888
4005,-200,130,-881.0672697
4006,-195,130,-881.8167998
4007,-190,130,-882.6073836
4008,-185,130,-883.4162808
4009,-180,130,-884.2091695
4010,-175,130,-884.9503823
4011,-170,130,-885.6406582
4012,-165,130,-886.2653103
4013,-160,130,-886.8425837
4014,-155,130,-887.3670859
4015,-150,130,-887.8376794
4016,-145,130,-888.2535025
4017,-140,130,-888.6111266
4018,-135,130,-888.9085603
4019,-130,130,-889.1464828
4020,-125,130,-889.3287187
4021,-120,130,-889.4620375
4022,-115,130,-889.5552305
4023,-110,130,-889.617991
4024,-105,130,-889.6611928
4025,-100,130,-889.6937335
4026,-95,130,-889.7233314
4027,-90,130,-889.7557104
4028,-85,130,-889.7951618
4029,-80,130,-889.8451472
4030,-75,130,-889.9090459
4031,-70,130,-889.9907948
4032,-65,130,-890.0952051
4033,-60,130,-890.2281937
4034,-55,130,-890.3966664
4035,-50,130,-890.6079364
4036,-45,130,-890.8687329
4037,-40,130,-891.1841212
4038,-35,130,-891.5569326
4039,-30,130,-891.9882113
4040,-25,130,-892.4785355
4041,-20,130,-893.0291769
4042,-15,130,-893.6424223
4043,-10,130,-894.3216493
4044,-5,130,-895.068688
4045,0,130,-895.8896464
4046,5,130,-896.7882106
4047,10,130,-897.7658625
4048,15,130,-898.8203481
4049,20,130,-899.9483488
4050,25,130,-901.1443847
4051,30,130,-902.3973896
4052,35,130,-903.6987364
4053,40,130,-905.0331076
4054,45,130,-906.3899367
4055,50,130,-907.7663282
4056,55,130,-909.164304
4057,60,130,-910.5868094
4058,65,130,-912.0315577
4059,70,130,-913.4865887
4060,75,130,-914.9324993
4061,80,130,-916.3535559
4062,85,130,-917.7552468
4063,90,130,-919.1815196
4064,95,130,-920.7246618
4065,100,130,-922.5070404
4066,105,130,-924.6310052
4067,110,130,-927.1052299
4068,115,130,-929.8433203
4069,120,130,-932.6304971
4070,125,130,-935.2497442
4071,130,130,-937.5510862
4072,135,130,-939.5393934
4073,140,130,-941.3076482
4074,145,130,-943.024496
4075,150,130,-944.8213684
4076,155,130,-946.7653342
4077,160,130,-948.8641595
4078,165,130,-951.0914395
4079,170,130,-953.407089
4080,175,130,-955.7697931
4081,180,130,-958.1499425
4082,185,130,-960.54275
4083,190,130,-962.9852372
4084,195,130,-965.5330401
4085,200,130,-968.2456044
4086,205,130,-971.145171
4087,210,130,-974.2322028
4088,215,130,-977.4888246
4089,220,130,-980.9475568
4090,225,130,-984.649162
4091,230,130,-988.2608736
4092,235,130,-990.8346704
4093,240,130,-991.8587574
4094,245,130,-992.0838485
4095,250,130,-992.2658723
4096,255,130,-992.5783122
4097,260,130,-993.0046563
4098,265,130,-993.5180809
4099,270,130,-994.0988829
4100,275,130,-994.7363336
4101,280,130,-995.423132
4102,285,130,-996.1539912
4103,290,130,-996.924263
4104,295,130,-997.7289822
4105,300,130,-998.5624736
4106,305,130,-999.4183509
4107,310,130,-1000.289744
4108,315,130,-1001.169624
4109,320,130,-1002.051126
4110,325,130,-1002.927829
4111,330,130,-1003.793966
4112,335,130,-1004.644571
4113,340,130,-1005.475558
4114,345,130,-1006.283749
4115,350,130,-1007.066854
4116,355,130,-1007.823405
4117,360,130,-1008.552662
4118,365,130,-1009.254495
4119,370,130,-1009.929253
4120,375,130,-1010.577634
4121,380,130,-1011.200567
4122,385,130,-1011.799102
4123,390,130,-1012.374331
4124,395,130,-1012.927318
4125,400,130,-1013.459058
4126,405,130,-1013.970449
4127,410,130,-1014.46228
4128,415,130,-1014.935232
4129,420,130,-1015.389886
4130,425,130,-1015.826734
4131,430,130,-1016.246197
4132,435,130,-1016.648642
4133,440,130,-1017.034395
4134,445,130,-1017.403762
4135,450,130,-1017.757035
4136,455,130,-1018.094504
4137,460,130,-1018.416464
4138,465,130,-1018.723214
4139,470,130,-1019.01506
4140,475,130,-1019.29231
4141,480,130,-1019.55527
4142,485,130,-1019.804234
4143,490,130,-1020.039491
4144,495,130,-1020.261331
4145,500,130,-1020.470067
4146,505,130,-1020.666079
4147,510,130,-1020.849849
4148,-200,135,-881.1117468
4149,-195,135,-881.8456239
4150,-190,135,-882.6187667
4151,-185,135,-883.4093035
4152,-180,135,-884.1927227
4153,-175,135,-884.9217425
4154,-170,135,-885.5981336
4155,-165,135,-886.2046289
4156,-160,135,-886.7612617
4157,-155,135,-887.2657955
4158,-150,135,-887.719696
4159,-145,135,-888.1229819
4160,-140,135,-888.4726385
4161,-135,135,-888.7666632
4162,-130,135,-889.0053776
4163,-125,135,-889.191955
4164,-120,135,-889.3323409
4165,-115,135,-889.4344573
4166,-110,135,-889.5077152
4167,-105,135,-889.5626745
4168,-100,135,-889.6084163
4169,-95,135,-889.6527554
4170,-90,135,-889.701504
4171,-85,135,-889.7589377
4172,-80,135,-889.8284959
4173,-75,135,-889.9134608
4174,-70,135,-890.0174687
4175,-65,135,-890.1448806
4176,-60,135,-890.3009623
4177,-55,135,-890.4917424
4178,-50,135,-890.7234463
4179,-45,135,-891.0016522
4180,-40,135,-891.3306103
4181,-35,135,-891.7131773
4182,-30,135,-892.1514682
4183,-25,135,-892.6476823
4184,-20,135,-893.2043333
4185,-15,135,-893.8246214
4186,-10,135,-894.5131444
4187,-5,135,-895.2742443
4188,0,135,-896.1155618
4189,5,135,-897.043266
4190,10,135,-898.0570915
4191,15,135,-899.1506376
4192,20,135,-900.3141036
4193,25,135,-901.5333222
4194,30,135,-902.7914111
4195,35,135,-904.0709964
4196,40,135,-905.3597624
4197,45,135,-906.6486729
4198,50,135,-907.9388544
4199,55,135,-909.2368323
4200,60,135,-910.5500112
4201,65,135,-911.8811901
4202,70,135,-913.2253589
4203,75,135,-914.5722234
4204,80,135,-915.9156779
4205,85,135,-917.2674909
4206,90,135,-918.6695831
4207,95,135,-920.1973012
4208,100,135,-921.9451255
4209,105,135,-923.980844
4210,110,135,-926.3129636
4211,115,135,-928.8504709
4212,120,135,-931.4017154
4213,125,135,-933.7493063
4214,130,135,-935.7730837
4215,135,135,-937.4995772
4216,140,135,-939.0832004
4217,145,135,-940.7074892
4218,150,135,-942.4905077
4219,155,135,-944.4685676
4220,160,135,-946.628297
4221,165,135,-948.9330745
4222,170,135,-951.3258918
4223,175,135,-953.7630729
4224,180,135,-956.2109038
4225,185,135,-958.6681829
4226,190,135,-961.1487114
4227,195,135,-963.6853992
4228,200,135,-966.3088132
4229,205,135,-969.0397508
4230,210,135,-971.8825146
4231,215,135,-974.8598291
4232,220,135,-978.0562487
4233,225,135,-981.6197496
4234,230,135,-985.4825273
4235,235,135,-988.5008135
4236,240,135,-989.4991423
4237,245,135,-989.8012864
4238,250,135,-990.1278296
4239,255,135,-990.6035579
4240,260,135,-991.186466
4241,265,135,-991.8384524
4242,270,135,-992.5406542
4243,275,135,-993.2849604
4244,280,135,-994.0691754
4245,285,135,-994.8924964
4246,290,135,-995.7526289
4247,295,135,-996.6458425
4248,300,135,-997.5667657
4249,305,135,-998.5086612
4250,310,135,-999.4639368
4251,315,135,-1000.4247
4252,320,135,-1001.383239
4253,325,135,-1002.332399
4254,330,135,-1003.265836
4255,335,135,-1004.178183
4256,340,135,-1005.06514
4257,345,135,-1005.923493
4258,350,135,-1006.751078
4259,355,135,-1007.546694
4260,360,135,-1008.309975
4261,365,135,-1009.041237
4262,370,135,-1009.741314
4263,375,135,-1010.411392
4264,380,135,-1011.052867
4265,385,135,-1011.667218
4266,390,135,-1012.255911
4267,395,135,-1012.820332
4268,400,135,-1013.361746
4269,405,135,-1013.88127
4270,410,135,-1014.379873
4271,415,135,-1014.858382
4272,420,135,-1015.317498
4273,425,135,-1015.757817
4274,430,135,-1016.179851
4275,435,135,-1016.584049
4276,440,135,-1016.97082
4277,445,135,-1017.340547
4278,450,135,-1017.693601
4279,455,135,-1018.030354
4280,460,135,-1018.351179
4281,465,135,-1018.656457
4282,470,135,-1018.94657
4283,475,135,-1019.221894
4284,480,135,-1019.48279
4285,485,135,-1019.729591
4286,490,135,-1019.96259
4287,495,135,-1020.18205
4288,500,135,-1020.388229
4289,505,135,-1020.581443
4290,510,135,-1020.762148
4291,-200,140,-881.1318152
4292,-195,140,-881.8498974
4293,-190,140,-882.6043463
4294,-185,140,-883.374756
4295,-180,140,-884.1507727
